"direction","distance_threshold_m","predictor","slope","p_value","r_squared","adj_r_squared","AIC","sample_size","conf_low","conf_high","status","effect_interpretation"
"NE",70,"proximity_pressure",2.20331296383109,0.0000000701125143182074,0.0418070793738391,0.0404000413112456,1063.53038311903,683,1.40967060613799,2.9969553215242,"OK","more nearby plots are associated with higher DGR"
"NE",80,"proximity_pressure",2.04202082058967,0.000000293404849904994,0.0379002407860773,0.0364874658092581,1066.30951618047,683,1.26792215519769,2.81611948598164,"OK","more nearby plots are associated with higher DGR"
"NE",90,"proximity_pressure",2.11155666890002,0.0000000846216061161008,0.0412939653664917,0.0398861738325218,1063.89603293529,683,1.34604950094895,2.87706383685108,"OK","more nearby plots are associated with higher DGR"
"NE",100,"proximity_pressure",2.06181679292691,0.000000117752024090212,0.0403924523607531,0.038983337019139,1064.53798577755,683,1.30569131191976,2.81794227393406,"OK","more nearby plots are associated with higher DGR"
"NE",110,"proximity_pressure",1.97649623155292,0.000000403854305931783,0.0370277921982057,0.0356137360927699,1066.92859166078,683,1.21811767832292,2.73487478478291,"OK","more nearby plots are associated with higher DGR"
"NE",120,"proximity_pressure",1.73414363454147,0.00000501009202072592,0.0301509257970994,0.0287267715031156,1071.78876121201,683,0.994139915544908,2.47414735353803,"OK","more nearby plots are associated with higher DGR"
"NE",130,"proximity_pressure",1.49384472100081,0.0000463155890418648,0.024088979970008,0.0226559241403017,1076.04449901617,683,0.778445526357566,2.20924391564405,"OK","more nearby plots are associated with higher DGR"
"NE",140,"proximity_pressure",1.34477039793806,0.000116004691471151,0.0215951873935952,0.0201584696070953,1077.78757577553,683,0.663725056517857,2.02581573935826,"OK","more nearby plots are associated with higher DGR"
"NE",150,"proximity_pressure",1.20835433072316,0.000288322046228038,0.0191309563877607,0.0176906200535284,1079.50563132872,683,0.557357970086985,1.85935069135933,"OK","more nearby plots are associated with higher DGR"
"NE",160,"proximity_pressure",1.12629953578878,0.000359291067129138,0.0185370124626581,0.0170958039640716,1079.9190819648,683,0.509678861623069,1.74292020995448,"OK","more nearby plots are associated with higher DGR"
"NE",170,"proximity_pressure",1.0575411080802,0.000430117565663171,0.0180519418428432,0.0166100210525977,1080.25655917396,683,0.47069174526399,1.64439047089642,"OK","more nearby plots are associated with higher DGR"
"NE",180,"proximity_pressure",1.01750213319176,0.000414598759610503,0.0181509679252551,0.016709192547759,1080.18767750113,683,0.454441873494374,1.58056239288914,"OK","more nearby plots are associated with higher DGR"
"NE",190,"proximity_pressure",0.993783110248774,0.000328875288520596,0.0187756689112658,0.0173348108626773,1079.7529807691,683,0.453246466090761,1.53431975440679,"OK","more nearby plots are associated with higher DGR"
"NE",200,"proximity_pressure",0.996329764152077,0.000212809209144682,0.0199517564761174,0.0185126254283583,1078.93385148185,683,0.470937893608231,1.52172163469592,"OK","more nearby plots are associated with higher DGR"
"NE",210,"proximity_pressure",0.973584385006616,0.000198575719720059,0.0201390331122395,0.0187001770668829,1078.80332508585,683,0.462628265280136,1.4845405047331,"OK","more nearby plots are associated with higher DGR"
"NE",220,"proximity_pressure",0.966042923884109,0.000167526138169037,0.0205992734131686,0.0191610931979163,1078.48244489678,683,0.464858265973436,1.46722758179478,"OK","more nearby plots are associated with higher DGR"
"NE",230,"proximity_pressure",0.926144180588862,0.000254311909420622,0.0194700524467506,0.0180302140509309,1079.26947069885,683,0.431637051322498,1.42065130985523,"OK","more nearby plots are associated with higher DGR"
"NE",240,"proximity_pressure",0.868076141674605,0.000520725574717648,0.0175371675491506,0.0160944908495164,1080.61451977408,683,0.379217559620537,1.35693472372867,"OK","more nearby plots are associated with higher DGR"
"NE",250,"proximity_pressure",0.828902033082811,0.000777201857841736,0.0164609382981487,0.0150166812325072,1081.36229591209,683,0.346822379611908,1.31098168655371,"OK","more nearby plots are associated with higher DGR"
"NE",260,"proximity_pressure",0.779323101499787,0.00126449142255889,0.0151574874445517,0.0137113163541619,1082.26685331577,683,0.306678806903233,1.25196739609634,"OK","more nearby plots are associated with higher DGR"
"NE",270,"proximity_pressure",0.738253991256722,0.00183847972248405,0.0141591737095979,0.012711536666587,1082.95884509939,683,0.274767231000489,1.20174075151295,"OK","more nearby plots are associated with higher DGR"
"NE",280,"proximity_pressure",0.694552076431737,0.00272117664919808,0.013117576911757,0.0116684103580297,1083.68009242007,683,0.241281220719102,1.14782293214437,"OK","more nearby plots are associated with higher DGR"
"NE",290,"proximity_pressure",0.661487141034625,0.00346483276919358,0.0124783396918545,0.0110282344637955,1084.1223514694,683,0.21873221311459,1.10424206895466,"OK","more nearby plots are associated with higher DGR"
"NE",300,"proximity_pressure",0.650984241923596,0.00337906580128814,0.0125445614280778,0.0110945534419222,1084.0765489678,683,0.216425418765125,1.08554306508207,"OK","more nearby plots are associated with higher DGR"
"NE",310,"proximity_pressure",0.643832127836608,0.00314181556446786,0.0127370236326724,0.0112872982635573,1083.94341435463,683,0.21734868339443,1.07031557227879,"OK","more nearby plots are associated with higher DGR"
"NE",320,"proximity_pressure",0.636864160504391,0.00305586484492871,0.0128104067868032,0.0113607891756238,1083.89264514896,683,0.216222078885601,1.05750624212318,"OK","more nearby plots are associated with higher DGR"
"NE",330,"proximity_pressure",0.638098297723745,0.00270373658315468,0.0131346163695283,0.0116854748370314,1083.66829967774,683,0.221943475065752,1.05425312038174,"OK","more nearby plots are associated with higher DGR"
"NE",340,"proximity_pressure",0.62135253136437,0.00319543914109602,0.0126922643420706,0.011242473247125,1083.9743786501,683,0.209025438542497,1.03367962418624,"OK","more nearby plots are associated with higher DGR"
"NE",350,"proximity_pressure",0.608675060982219,0.00362122241448382,0.0123617595117208,0.0109114830939701,1084.20297710694,683,0.199328264821043,1.0180218571434,"OK","more nearby plots are associated with higher DGR"
"NE",360,"proximity_pressure",0.601438182879018,0.00382634520379903,0.0122163634040855,0.0107658734825056,1084.30351820436,683,0.194528501684819,1.00834786407322,"OK","more nearby plots are associated with higher DGR"
"NE",370,"proximity_pressure",0.594576583361648,0.00405849644147771,0.0120610581251717,0.0106103401488504,1084.41089512748,683,0.18969573667138,0.999457430051917,"OK","more nearby plots are associated with higher DGR"
"NE",380,"proximity_pressure",0.574813162384329,0.00533987120663148,0.0113394443250191,0.00988766671022467,1084.90959225658,683,0.170980440702641,0.978645884066017,"OK","more nearby plots are associated with higher DGR"
"NE",390,"proximity_pressure",0.560461765674232,0.00629554355801454,0.0109080274245471,0.00945561630475933,1085.20756456958,683,0.158912992776432,0.962010538572032,"OK","more nearby plots are associated with higher DGR"
"NE",400,"proximity_pressure",0.539862530331494,0.00782392734209161,0.0103404840110595,0.00888723949418879,1085.59935925859,683,0.14248551904931,0.937239541613677,"OK","more nearby plots are associated with higher DGR"
"NE",410,"proximity_pressure",0.534092349824557,0.00780874182776752,0.0103455466292384,0.00889230954646192,1085.59586535286,683,0.14105980612,0.927124893529114,"OK","more nearby plots are associated with higher DGR"
"NE",420,"proximity_pressure",0.534811202154983,0.00703435982674027,0.0106179774851707,0.009165140447704,1085.40782407313,683,0.146384849172567,0.923237555137399,"OK","more nearby plots are associated with higher DGR"
"NE",430,"proximity_pressure",0.535646681588605,0.00619686211673105,0.0109493721859946,0.00949702177804446,1085.17901407776,683,0.152610185934151,0.91868317724306,"OK","more nearby plots are associated with higher DGR"
"NE",440,"proximity_pressure",0.544223443101751,0.00497635150958916,0.0115245616847193,0.0100730559015838,1084.78169497746,683,0.165000099699145,0.923446786504357,"OK","more nearby plots are associated with higher DGR"
"NE",450,"proximity_pressure",0.553782247783428,0.00395309335127853,0.0121304227309701,0.0106798066116323,1084.36293903729,683,0.177773497472195,0.929790998094661,"OK","more nearby plots are associated with higher DGR"
"NE",460,"proximity_pressure",0.557596039992934,0.00342839664558063,0.0125062671263713,0.011056202907761,1084.10303573359,683,0.184801031430246,0.930391048555622,"OK","more nearby plots are associated with higher DGR"
"NE",470,"proximity_pressure",0.560580190497832,0.00306764037057179,0.0128002302952383,0.0113505977406057,1083.89968585113,683,0.190173807303781,0.930986573691883,"OK","more nearby plots are associated with higher DGR"
"NE",480,"proximity_pressure",0.563846695420262,0.00276474708493415,0.0130754859534174,0.0116262575921154,1083.70922204163,683,0.195275685307069,0.932417705533455,"OK","more nearby plots are associated with higher DGR"
"NE",490,"proximity_pressure",0.555842494457169,0.00300494301407782,0.0128548761020433,0.0114053237908862,1083.86187778003,683,0.189358185627593,0.922326803286745,"OK","more nearby plots are associated with higher DGR"
"NE",500,"proximity_pressure",0.553654946319095,0.00301796312189649,0.0128434335812989,0.011393864467615,1083.86979474805,683,0.188448263537062,0.918861629101127,"OK","more nearby plots are associated with higher DGR"
"NW",10,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"NW",20,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"NW",30,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"NW",40,"has_neighbour",-1.22820029387339,0.0000703837137471807,0.02295143996395,0.021516713737759,1076.84015287397,683,-1.8311337551583,-0.625266832588483,"OK","more nearby plots are associated with lower DGR"
"NW",50,"has_neighbour",0.390789841180874,0.000000000000000000224766785073259,0.112229029120558,0.110925400675801,1011.3933444161,683,0.308093134050019,0.473486548311729,"OK","more nearby plots are associated with higher DGR"
"NW",60,"has_neighbour",0.452800593155364,0.00000000000000000000000342980437861753,0.140402137519607,0.139139879278079,989.367198236502,683,0.368503058195185,0.537098128115543,"OK","more nearby plots are associated with higher DGR"
"NW",70,"has_neighbour",0.451956509874179,0.0000000000000000000000111745561513564,0.137441610914927,0.136175005350925,991.715465603105,683,0.366768423223298,0.537144596525059,"OK","more nearby plots are associated with higher DGR"
"NW",80,"has_neighbour",0.46141277133713,0.00000000000000000000000479569486341715,0.13956288743889,0.138299396818389,990.03370544006,683,0.375211972689241,0.547613569985019,"OK","more nearby plots are associated with higher DGR"
"NW",90,"has_neighbour",0.473895522063934,0.00000000000000000000000232859787199915,0.141370672728582,0.14010983671203,988.597207374133,683,0.386023041540934,0.561768002586934,"OK","more nearby plots are associated with higher DGR"
"NW",100,"has_neighbour",0.458232141086327,0.00000000000000000000466234928446079,0.122169487131897,0.120880455541782,1003.70258903221,683,0.365814135227745,0.55065014694491,"OK","more nearby plots are associated with higher DGR"
"NW",110,"has_neighbour",0.450400264913004,0.000000000000000000670319885064574,0.109407986314259,0.108100215369052,1013.5602517006,683,0.353714929663716,0.547085600162291,"OK","more nearby plots are associated with higher DGR"
"NW",120,"has_neighbour",0.459073945998095,0.00000000000000000135879131771349,0.107579460085196,0.106269004079448,1014.96112108848,683,0.359590727146348,0.558557164849842,"OK","more nearby plots are associated with higher DGR"
"NW",130,"has_neighbour",0.452429864350685,0.0000000000000000620364221062277,0.097633315282165,0.0963082540711255,1022.53113980604,683,0.34894165869326,0.55591807000811,"OK","more nearby plots are associated with higher DGR"
"NW",140,"has_neighbour",0.423376244653721,0.0000000000000664811666400599,0.0792265334460119,0.0778744431867548,1036.32301332028,683,0.314780041349032,0.531972447958411,"OK","more nearby plots are associated with higher DGR"
"NW",150,"has_neighbour",0.410088651639483,0.00000000000163151022108729,0.0706815742315162,0.0693169363082144,1042.63215792845,683,0.298208253579591,0.521969049699375,"OK","more nearby plots are associated with higher DGR"
"NW",160,"has_neighbour",0.402264277101248,0.00000000000859395549386024,0.0662215392038811,0.0648503520367796,1045.90220766638,683,0.288611293336031,0.515917260866465,"OK","more nearby plots are associated with higher DGR"
"NW",170,"has_neighbour",0.413550928123826,0.000000000014380588826995,0.064836488575089,0.0634632675597808,1046.91453417701,683,0.295380143907999,0.531721712339653,"OK","more nearby plots are associated with higher DGR"
"NW",180,"has_neighbour",0.443143995007225,0.00000000000390175966876123,0.0683430668204528,0.0669749949655636,1044.34867867093,683,0.320039834340782,0.566248155673668,"OK","more nearby plots are associated with higher DGR"
"NW",190,"has_neighbour",0.535488653050951,0.00000000000000140591080345937,0.089438797299576,0.0881017030224829,1028.70556509624,683,0.406933658971185,0.664043647130717,"OK","more nearby plots are associated with higher DGR"
"NW",200,"has_neighbour",0.535488653050951,0.00000000000000140591080345937,0.089438797299576,0.0881017030224829,1028.70556509624,683,0.406933658971185,0.664043647130717,"OK","more nearby plots are associated with higher DGR"
"NW",210,"has_neighbour",0.540809091541983,0.00000000000000279535580299855,0.0876256346380603,0.0862858778607299,1030.06424230667,683,0.409509910453989,0.672108272629977,"OK","more nearby plots are associated with higher DGR"
"NW",220,"has_neighbour",0.535880205152338,0.0000000000000196593938995945,0.0824631834360122,0.0811158459667551,1033.91794139336,683,0.401388189982006,0.67037222032267,"OK","more nearby plots are associated with higher DGR"
"NW",230,"has_neighbour",0.528065602610129,0.0000000000000748527181589047,0.0789109650740024,0.0775584114250656,1036.5570516375,683,0.392322712269124,0.663808492951133,"OK","more nearby plots are associated with higher DGR"
